id_registro,comentario,empresa,sede,rubro,estrellas,sentimiento_estrella,fecha_resena,url,comentario_limpio,texto_modelo,longitud_caracteres,cantidad_palabras,comentario_corto,sin_contenido_alfabetico,duplicado_global,duplicado_empresa_sede,estrellas_validas,sentimiento_esperado,sentimiento_consistente,requiere_revision,motivo_revision,sentimiento_modelo,polaridad_modelo,confianza_modelo,prob_neg,prob_neu,prob_pos,sentimiento_final,sentimiento_final_provisional,requiere_revision_etiqueta,confianza_etiqueta,motivo_revision_etiqueta,sentimiento_final_original,sentimiento_final_origen,sentimiento_ia,confianza_ia,justificacion_ia,usar_etiqueta_ia,sentimiento_ia_neutral,confianza_ia_neutral,justificacion_ia_neutral,usar_etiqueta_ia_neutral,regla_aplicada,tercil_longitud,etiqueta_llm,confianza_llm,justificacion_llm,sentimiento_v2
878,"Entel tiene pésimo servicio post venta, cero amabilidad, no resuelven los problemas y no te devuelven tu dinero si pagaste de más. No lo recomiendo. Señores ENTEL: mi reclamo de devolución de un pago de más UDS LO HAN ARCHIVADO.",Entel,San Isidro,Telecomunicaciones,1,muy negativo,Fecha de edición: Hace 2 años,"https://www.google.com/maps/place/TIENDA+PASEO+DE+LA+REPUBLICA+-+ENTEL/@-12.0982674,-77.0367448,15z/data=!3m1!5s0x9105c86f3dde4ac1:0x933beb97bca362e3!4m8!3m7!1s0x9105c865ea057e4f:0x4b6811f4738d98a0!8m2!3d-12.0982886!4d-77.026445!9m1!1b1!16s%2Fg%2F1vs1syvx?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Entel tiene pésimo servicio post venta, cero amabilidad, no resuelven los problemas y no te devuelven tu dinero si pagaste de más. No lo recomiendo. Señores ENTEL: mi reclamo de devolución de un pago de más UDS LO HAN ARCHIVADO.",entel tiene pésimo servicio post venta cero amabilidad no resuelven los problemas y no te devuelven tu dinero si pagaste de más no lo recomiendo señores entel mi reclamo de devolución de un pago de más uds lo han archivado,228,40,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9683935046195984,0.9683935046195984,0.0272940658032894,0.0043123974464833,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,0.9,"Denuncia grave, recomienda no usar",muy negativo
2673,Un sabado lindo de compras con mis Hombres mi hijo y mi esposo la tienda me encanta siempre encuentro todo lo que quiero,Oechsle,Plaza Norte,Retail,4,positivo,Hace 2 años,"https://www.google.com/maps/place/Oechsle+-+Plaza+Norte/@-12.0057768,-77.128451,12z/data=!3m1!5s0x11d62a0a81fe2803:0x123dd954ecd1a108!4m12!1m2!2m1!1sOechsle+san+miguel!3m8!1s0x9105cefd6554a025:0x40a7fed0ea54e457!8m2!3d-12.0057768!4d-77.0584132!9m1!1b1!15sChJPZWNoc2xlIHNhbiBtaWd1ZWwiA4gBAVoUIhJvZWNoc2xlIHNhbiBtaWd1ZWySARBkZXBhcnRtZW50X3N0b3Jl4AEA!16s%2Fg%2F11b6v29479?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Un sabado lindo de compras con mis Hombres mi hijo y mi esposo la tienda me encanta siempre encuentro todo lo que quiero,un sabado lindo de compras con mis hombres mi hijo y mi esposo la tienda me encanta siempre encuentro todo lo que quiero,120,23,False,False,False,False,True,positivo,True,False,,POS,positivo,0.9755816459655762,0.0021717676427215,0.0222466383129358,0.9755816459655762,positivo,positivo,False,alta,,positivo,consistencia_estrella_modelo,,,,,,,,,,media,muy positivo,0.9,Entusiasmo y recomendación implícita,muy positivo
769,Mal servicio,Claro,San Miguel,Telecomunicaciones,1,muy negativo,Hace 7 años,"https://www.google.com/maps/place/Claro/@-12.0698755,-77.1098322,14z/data=!4m12!1m2!2m1!1sclaro+san+miguel!3m8!1s0x9105c95c2a91158d:0xaf9e32e8efc1248!8m2!3d-12.0633513!4d-77.0966873!9m1!1b1!15sChBjbGFybyBzYW4gbWlndWVsIgOIAQGSARBjZWxsX3Bob25lX3N0b3Jl4AEA!16s%2Fg%2F11b6gqb64q?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Mal servicio,mal servicio,12,2,True,False,False,False,True,muy negativo,True,True,comentario_corto,NEG,negativo,0.8248674273490906,0.8248674273490906,0.1536071598529815,0.0215254183858633,muy negativo,muy negativo,True,baja,revision_limpieza,muy negativo,consistencia_estrella_modelo,,,,,,,,,,corta,negativo,0.75,Queja breve de mala atención,negativo
2229,"Una estafa, me voy a claro, wii, hace medio año que quiero pasar de pospago a prepago y no se puede, te dejan esperando una hora los que atienden se burlan te cortan .El internet se va a cada rato y que decir del telefono fijo, vino un tecnico arreglar y lo dejo inoperativo y estoy medio medio año sin servicio y me siguen cobrando, esto es una burla al cliente.MOVISTAR nunca mas, me voy a WII, CLARO, ENTEL, etc",Movistar,San Isidro,Telecomunicaciones,1,muy negativo,Hace 2 años,"https://www.google.com/maps/place/Movistar+-+Centro+de+Atenci%C3%B3n+y+Venta+San+Isidro+-+Juan+de+Arona/@-12.0964878,-77.0379758,15z/data=!3m1!5s0x9105c86f55516a2b:0xb4bdd97027c54e51!4m8!3m7!1s0x9105c86f5551a06f:0x8a1f64392d6a1f9f!8m2!3d-12.096509!4d-77.027676!9m1!1b1!16s%2Fg%2F11bc95wrd7?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Una estafa, me voy a claro, wii, hace medio año que quiero pasar de pospago a prepago y no se puede, te dejan esperando una hora los que atienden se burlan te cortan .El internet se va a cada rato y que decir del telefono fijo, vino un tecnico arreglar y lo dejo inoperativo y estoy medio medio año sin servicio y me siguen cobrando, esto es una burla al cliente.MOVISTAR nunca mas, me voy a WII, CLARO, ENTEL, etc",una estafa me voy a claro wii hace medio año que quiero pasar de pospago a prepago y no se puede te dejan esperando una hora los que atienden se burlan te cortan el internet se va a cada rato y que decir del telefono fijo vino un tecnico arreglar y lo dejo inoperativo y estoy medio medio año sin servicio y me siguen cobrando esto es una burla al cliente movistar nunca mas me voy a wii claro entel etc,414,81,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9708808660507202,0.9708808660507202,0.0259654968976974,0.0031535760499536,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,0.95,"Acusación de estafa, rechazo total",muy negativo
4451,El local y el trato del personal es muy agradable. La instalación no es muy grande pero hay mucha variedad en sus productos. Tiene estacionamiento en los exteriores y cuenta con una playa de estacionamiento adicional a un costado del establecimiento. Esta bien chévere..!!,Wong,La Molina,Retail,5,muy positivo,Hace 5 años,"https://www.google.com/maps/place/Wong+La+Molina/@-12.0909119,-77.371532,10z/data=!4m12!1m2!2m1!1swong+la+molina!3m8!1s0x9105c71a9112c9a1:0xf1ccb920f195bc5b!8m2!3d-12.0919991!4d-76.9514207!9m1!1b1!15sCg53b25nIGxhIG1vbGluYSIDiAEBWhAiDndvbmcgbGEgbW9saW5hkgELc3VwZXJtYXJrZXSaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRTYkdSdVdYUlJWa1p5Vld4UmQxTkZNVE5VUjJSeVRsaG9UMUpWUlJBQuABAPoBBAgAECE!16s%2Fg%2F1tm8g106?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",El local y el trato del personal es muy agradable. La instalación no es muy grande pero hay mucha variedad en sus productos. Tiene estacionamiento en los exteriores y cuenta con una playa de estacionamiento adicional a un costado del establecimiento. Esta bien chévere..!!,el local y el trato del personal es muy agradable la instalación no es muy grande pero hay mucha variedad en sus productos tiene estacionamiento en los exteriores y cuenta con una playa de estacionamiento adicional a un costado del establecimiento esta bien chévere,272,44,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.9749401211738586,0.0024570545647293,0.0226028654724359,0.9749401211738586,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,larga,positivo,0.8,Elogio general sin exageración,positivo
1191,"Hay cosas lindas y de buena calidad pero también algunas prendas tienen fallas les faltan botones a las blusas ,chequear eso porque si no compras con fallas .😉…",Falabella,Jockey Plaza,Retail,4,positivo,Hace 7 años,"https://www.google.com/maps/place/Falabella+Jockey+Plaza/@-12.0865358,-76.9882888,15z/data=!4m8!3m7!1s0x9105c7b24f9a0559:0x828b01774db724c1!8m2!3d-12.086557!4d-76.977989!9m1!1b1!16s%2Fg%2F1tc_s1z8?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Hay cosas lindas y de buena calidad pero también algunas prendas tienen fallas les faltan botones a las blusas ,chequear eso porque si no compras con fallas .😉…",hay cosas lindas y de buena calidad pero también algunas prendas tienen fallas les faltan botones a las blusas chequear eso porque si no compras con fallas,160,27,False,False,False,False,True,positivo,True,False,,NEU,neutral,0.6397069692611694,0.2315183281898498,0.6397069692611694,0.1287747025489807,neutral,positivo,True,baja,sin_etiqueta_final_confiable,,regla_voto_ponderado,,,,,,,,,R1_estrellas_altas_neu_neutral,media,neutral,0.75,"Elogia y critica, equilibrio",neutral
925,"No saben atender y no tienen cochera,",Entel,San Isidro,Telecomunicaciones,1,muy negativo,Hace un año,"https://www.google.com/maps/place/TIENDA+PASEO+DE+LA+REPUBLICA+-+ENTEL/@-12.0982674,-77.0367448,15z/data=!3m1!5s0x9105c86f3dde4ac1:0x933beb97bca362e3!4m8!3m7!1s0x9105c865ea057e4f:0x4b6811f4738d98a0!8m2!3d-12.0982886!4d-77.026445!9m1!1b1!16s%2Fg%2F1vs1syvx?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","No saben atender y no tienen cochera,",no saben atender y no tienen cochera,37,7,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.930609166622162,0.930609166622162,0.0623572431504726,0.0070335688069462,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,corta,negativo,0.78,Queja clara de mala atención,negativo
3188,"Una experiencia gratificante , llegar a un lugar conseguir lo que buscas , cuidado personal , hogar , electrónicos , vestidos y mucho más . Un ambiente único y con buenos tratos departe la familia Supermercados Peruanos .",Plaza Vea,San Borja,Retail,5,muy positivo,Hace 7 años,"https://www.google.com/maps/place/plazaVea+San+Borja/@-12.089825,-77.0068138,17z/data=!4m8!3m7!1s0x9105c7d406b76bc3:0x8a10b6f285a697a1!8m2!3d-12.0898303!4d-77.0042389!9m1!1b1!16s%2Fg%2F1tffqdk9?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Una experiencia gratificante , llegar a un lugar conseguir lo que buscas , cuidado personal , hogar , electrónicos , vestidos y mucho más . Un ambiente único y con buenos tratos departe la familia Supermercados Peruanos .",una experiencia gratificante llegar a un lugar conseguir lo que buscas cuidado personal hogar electrónicos vestidos y mucho más un ambiente único y con buenos tratos departe la familia supermercados peruanos,221,31,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.9644033312797546,0.0023248104844242,0.0332717597484588,0.9644033312797546,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,media,muy positivo,0.88,Entusiasmo y recomendación implícita,muy positivo
210,Para,BCP,La Molina,Banca,5,muy positivo,Hace 8 años,"https://www.google.com/maps/place/BCP+Sede+Central/@-12.1165405,-77.3505486,10z/data=!4m12!1m2!2m1!1sbcp+la+molina!3m8!1s0x9105c6c34f1fe2c7:0xa091f19f413baad7!8m2!3d-12.0695085!4d-76.9370266!9m1!1b1!15sCg1iY3AgbGEgbW9saW5hIgOIAQFaDyINYmNwIGxhIG1vbGluYZIBBGJhbmuaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXRiazFNVVhKblJSQULgAQD6AQQIABBB!16s%2Fg%2F1tvw5_7n?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Para,para,4,1,True,False,False,False,True,muy positivo,True,True,comentario_corto,NEU,neutral,0.5227154493331909,0.3300540745258331,0.5227154493331909,0.1472304761409759,,muy positivo,True,baja,sin_etiqueta_final_confiable;baja_confianza_modelo;revision_limpieza,,sin_etiqueta,,,,,,,,,,corta,neutral,0.6,Texto insuficiente para polaridad,neutral
4706,"Es la tienda más antigua de la cadena. Tiene todo para todos. Un poco elevado el tono de los parlantes y la luz no es adecuada para personas sensibles o con alguna condición, deberían regularlo. Encuentras una zona con productos sin gluten de marcas reconocidas. Tener cuidado porqué están junto a algunos productos ecológicos que tiene Gluten y uno cae en el error a leer las etiquetas. Atención amable desde el ingreso. Atentos en el empaque de tus compras. Encuentras buenos productos.",Wong,San Isidro,Retail,4,positivo,Hace 9 meses,"https://www.google.com/maps/place/Wong+Dos+de+Mayo/@-12.0919728,-77.0521564,15z/data=!4m8!3m7!1s0x9105c85a2cafbeed:0xff7fa211810ed3fb!8m2!3d-12.091994!4d-77.0418566!9m1!1b1!16s%2Fg%2F1td3skj_?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Es la tienda más antigua de la cadena. Tiene todo para todos. Un poco elevado el tono de los parlantes y la luz no es adecuada para personas sensibles o con alguna condición, deberían regularlo. Encuentras una zona con productos sin gluten de marcas reconocidas. Tener cuidado porqué están junto a algunos productos ecológicos que tiene Gluten y uno cae en el error a leer las etiquetas. Atención amable desde el ingreso. Atentos en el empaque de tus compras. Encuentras buenos productos.",es la tienda más antigua de la cadena tiene todo para todos un poco elevado el tono de los parlantes y la luz no es adecuada para personas sensibles o con alguna condición deberían regularlo encuentras una zona con productos sin gluten de marcas reconocidas tener cuidado porqué están junto a algunos productos ecológicos que tiene gluten y uno cae en el error a leer las etiquetas atención amable desde el ingreso atentos en el empaque de tus compras encuentras buenos productos,488,82,False,False,False,False,True,positivo,True,False,,NEG,negativo,0.7794580459594727,0.7794580459594727,0.2016642838716507,0.0188776515424251,,positivo,True,baja,sin_etiqueta_final_confiable,,sin_etiqueta,,,,,,,,,,larga,positivo,0.8,"Elogia variedad, menciona pequeños inconvenientes",positivo
1331,Todo bien...para mi gusto deberían vender ropa de mejor calidad...también deberían colgar las prendas planchada y no dejarlas arrugadas.,Falabella,Miraflores,Retail,4,positivo,Hace 6 meses,"https://www.google.com/maps/place/Falabella+Miraflores/@-12.1189161,-77.0396353,15z/data=!3m1!5s0x9105c81763e2747b:0x674025098786c509!4m8!3m7!1s0x9105c8176149b98f:0xa9c9d111f1acf623!8m2!3d-12.1189373!4d-77.0293355!9m1!1b1!16s%2Fg%2F1hf33fyft?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Todo bien...para mi gusto deberían vender ropa de mejor calidad...también deberían colgar las prendas planchada y no dejarlas arrugadas.,todo bien para mi gusto deberían vender ropa de mejor calidad también deberían colgar las prendas planchada y no dejarlas arrugadas,136,21,False,False,False,False,True,positivo,True,False,,NEU,neutral,0.6251345276832581,0.0459152832627296,0.6251345276832581,0.3289501667022705,neutral,positivo,True,baja,sin_etiqueta_final_confiable,,regla_voto_ponderado,,,,,,,,,R1_estrellas_altas_neu_neutral,media,positivo,0.75,Comentario mayormente positivo con sugerencias,positivo
26,Pésimo atención y pocas ventanillas para ser una Central.,BBVA,San Isidro,Banca,1,muy negativo,Hace 3 años,"https://www.google.com/maps/place/BBVA+San+Isidro/@-12.0989572,-77.1197103,12z/data=!4m12!1m2!2m1!1sbbva+san+isidro!3m8!1s0x9105c8f55f4010bb:0x5808600f510cfb91!8m2!3d-12.0939282!4d-77.0211518!9m1!1b1!15sCg9iYnZhIHNhbiBpc2lkcm-SAQRiYW5r4AEA!16s%2Fg%2F1226g4gx?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Pésimo atención y pocas ventanillas para ser una Central.,pésimo atención y pocas ventanillas para ser una central,57,9,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9646523594856262,0.9646523594856262,0.0296988207846879,0.0056487759575247,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,corta,muy negativo,0.99,Uso de 'pésimo' y queja grave sobre atención.,muy negativo
3309,"Hay variedad de productos aunque podría mejorar, sobretodo en servicio, ya que la última vez que estuve allí, la cajera que nos atendió a li mamá y a mí, nos brindó muy mala atención.",Plaza Vea,Universitaria,Retail,5,muy positivo,Fecha de edición: Hace 3 años,"https://www.google.com/maps/place/plazaVea+Universitaria/@-12.0109208,-77.0798905,18z/data=!4m8!3m7!1s0x9105ce92b90f4839:0xdee13deabc3cb2a7!8m2!3d-12.0107188!4d-77.0799534!9m1!1b1!16s%2Fg%2F1hf164k74?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D","Hay variedad de productos aunque podría mejorar, sobretodo en servicio, ya que la última vez que estuve allí, la cajera que nos atendió a li mamá y a mí, nos brindó muy mala atención.",hay variedad de productos aunque podría mejorar sobretodo en servicio ya que la última vez que estuve allí la cajera que nos atendió a li mamá y a mí nos brindó muy mala atención,183,34,False,False,False,False,True,muy positivo,True,False,,NEG,negativo,0.9567152857780457,0.9567152857780457,0.0396179929375648,0.003666658187285,,muy positivo,True,baja,sin_etiqueta_final_confiable,,sin_etiqueta,,,,,,,,,,media,negativo,0.99,Queja clara de mala atención pese a variedad.,negativo
473,Me atendieron super rápido,Claro,Jockey Plaza,Telecomunicaciones,5,muy positivo,Hace 5 años,"https://www.google.com/maps/place/Centro+de+Atenci%C3%B3n+Claro/@-12.0853526,-76.9814167,17z/data=!4m8!3m7!1s0x9105c7b2f5f34fa3:0x30c8a5f0bc0128cd!8m2!3d-12.0853579!4d-76.9788418!9m1!1b1!16s%2Fg%2F11b6s_4fll?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D",Me atendieron super rápido,me atendieron super rápido,26,4,False,False,False,False,True,muy positivo,True,False,,NEU,neutral,0.4975905120372772,0.0889700278639793,0.4975905120372772,0.4134394526481628,,muy positivo,True,baja,sin_etiqueta_final_confiable;baja_confianza_modelo,,sin_etiqueta,,,,,,,,,,corta,positivo,0.99,Elogio de rapidez en la atención.,positivo
558,"No me gustó la atención porque tienen una mala coordinación interna. Primero, nos dan unos requisitos para ser atendidos como empresa en la tienda, llegamos pero no nos atendieron porque alegan que los requisitos son otros. Finalmente, al retornar a la oficina, nuestra funcionaria comenta que igual debían que atendernos en la tienda con los documentos de sustento que llevamos.",Claro,Miraflores,Telecomunicaciones,2,negativo,Hace un año,"https://www.google.com/maps/place/Claro+%7C+Centro+de+Atenci%C3%B3n+%7C+Miraflores/@-12.0671125,-77.1219397,12z/data=!4m12!1m2!2m1!1sclaro+miraflores!3m8!1s0x9105c81937703e63:0xc13d8f83068682dc!8m2!3d-12.1238173!4d-77.0294468!9m1!1b1!15sChBjbGFybyBtaXJhZmxvcmVzIgOIAQFaEiIQY2xhcm8gbWlyYWZsb3Jlc5IBI3RlbGVjb21tdW5pY2F0aW9uc19zZXJ2aWNlX3Byb3ZpZGVy4AEA!16s%2Fg%2F11xbgjr16?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","No me gustó la atención porque tienen una mala coordinación interna. Primero, nos dan unos requisitos para ser atendidos como empresa en la tienda, llegamos pero no nos atendieron porque alegan que los requisitos son otros. Finalmente, al retornar a la oficina, nuestra funcionaria comenta que igual debían que atendernos en la tienda con los documentos de sustento que llevamos.",no me gustó la atención porque tienen una mala coordinación interna primero nos dan unos requisitos para ser atendidos como empresa en la tienda llegamos pero no nos atendieron porque alegan que los requisitos son otros finalmente al retornar a la oficina nuestra funcionaria comenta que igual debían que atendernos en la tienda con los documentos de sustento que llevamos,379,60,False,False,False,False,True,negativo,True,False,,NEG,negativo,0.9337223172187804,0.9337223172187804,0.062825970351696,0.0034516293089836,negativo,negativo,False,alta,,negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,0.99,Queja grave de mala coordinación y pérdida de tiempo.,muy negativo
